679859	My cell phone doesn't work.	11924822	Ponsel saya tidak berfungsi.
285017	I remember seeing him.	6002787	Saya ingat melihatnya.
3918049	I have to fire him.	11978245	Saya harus memecatnya.
260107	I don't consider him honest.	11978246	Saya tidak menganggapnya jujur.
1104707	The event made him famous.	11978247	Kejadian itu membuatnya terkenal.
263243	We usually call him Toshi.	11978248	Biasanya kami memanggilnya Toshi.
260126	I saw him crossing the street.	11978249	Aku melihatnya menyeberang jalan.
260124	I saw him cross the street.	3479856	Aku melihat dia menyeberang jalan.
260129	I saw him crossing the road.	3479856	Aku melihat dia menyeberang jalan.
260130	I saw him cross the road.	3479856	Aku melihat dia menyeberang jalan.
261057	I saw her crossing the street.	3479856	Aku melihat dia menyeberang jalan.
260124	I saw him cross the street.	11978249	Aku melihatnya menyeberang jalan.
260129	I saw him crossing the road.	11978249	Aku melihatnya menyeberang jalan.
260130	I saw him cross the road.	11978249	Aku melihatnya menyeberang jalan.
261057	I saw her crossing the street.	11978249	Aku melihatnya menyeberang jalan.
248686	We criticized her for her behavior.	11978251	Kami mengecamnya atas perilakunya.
261033	I heard her sing a song.	816378	Saya mendengar dia menyanyikan sebuah lagu.
4224117	I'll phone her tonight.	11978255	Aku akan meneleponnya malam ini.
3913756	We can't leave her alone.	11978256	Kita tidak bisa meninggalkannya sendirian.
456717	She is called Mei. She is cooking in the kitchen.	4556582	Dia si Mei. Dia memasak di dapur.
65098	His grandfather bought him the expensive toy.	11978258	Kakeknya membelikannya mainan mahal itu.
6827073	Tom didn't tell me the reason why he was late.	11227655	Tom tidak memberitahu saya alasan mengapa dia terlambat.
4494069	Who is taller, Tom or Mary?	11978261	Siapa yang lebih tinggi, Tom atau Mary?
1027676	Who's taller, Tom or Mary?	11978261	Siapa yang lebih tinggi, Tom atau Mary?
9995441	Yanni isn't there.	11978263	Yanni tidak ada di sana.
11975823	I have a driving licence, but I don't have a car.	11978265	Saya punya SIM, tapi saya tidak punya mobil.
67872	Look at that cat. It is Mr Brown's.	11978266	Lihat kucing itu. Kucing itu milik Tn. Brown.
11975926	I'm not very good at writing poetry.	11978268	Aku tidak terlalu pandai menulis puisi.
11977019	Tom is a garbage man.	11978270	Tom itu tukang sampah.
257060	I owe you 3,000 yen.	11978296	Aku berutang 3.000 yen padamu.
11124031	There are over 3,000 pupils at Tom's school.	11978305	Ada lebih dari 3.000 murid di sekolah Tom.
11124029	There are more than 3,000 pupils at Tom's school.	11978305	Ada lebih dari 3.000 murid di sekolah Tom.
5698496	I've written about 3,000 words so far.	11978309	Aku sudah menulis sekitar 3.000 kata sejauh ini.
2360416	I have three million dollars.	11978326	Aku punya tiga juta dolar.
10165653	If the person is only passing through, one or two exchanges are sufficient, and then he will say "I am going now," to which the other person is responds, "Ok." If the person wished to be evasive, he may respond with "I'm going over there," and he is not usually questioned further.	10165655	Jika orang itu hanya lewat, satu atau dua pertukaran sudah cukup, dan kemudian dia akan berkata, "Saya pergi sekarang," yang ditanggapi orang lain, "Oke." Jika orang tersebut ingin mengelak, dia dapat menjawab dengan "Saya pergi ke sana," dan dia biasanya tidak ditanyai lebih lanjut.
34684	I have an idea.	4132449	Aku punya ide.
383331	Can you teach me how to fly?	11134958	bisakah kamu mengajarkan aku terbang?
314223	She got me a tiny toy.	1019401	Dia membelikan aku sebuah mainan kecil.
36405	Why are you crying?	3274637	mengapa kamu menangis ?
288764	He will be waiting for you.	3327034	Dia akan menunggu kamu.
580465	He'll wait for you.	3327034	Dia akan menunggu kamu.
2645609	Why aren't you working?	3327592	Mengapa kamu tidak bekerja?
3199992	Who told you to go home?	11978534	Siapa suruh kamu pulang?
3199992	Who told you to go home?	11978535	Siapa yang menyuruhmu pulang?
7984859	Why do you want to become a lawyer?	10590105	Mengapa kamu ingin menjadi pengacara?
868667	Why did you fail on the entrance examination?	788232	Mengapa kamu gagal di ujian masuk?
38647	Why did you fail the entrance examination?	788232	Mengapa kamu gagal di ujian masuk?
2383984	I want to invite you to the party.	3363056	Saya ingin mengundang kamu ke pesta.
3818315	I haven't received anything yet.	11978551	Aku belum menerima apa pun.
3818315	I haven't received anything yet.	11978555	Saya belum menerima apa pun.
11978838	I'm actually not Canadian.	11978848	Aku sebenarnya bukan orang Kanada.
2273289	Tom is my assistant.	11978851	Tom adalah asisten saya.
3907517	I was very close to them.	11979174	Aku sangat dekat dengan mereka.
11979092	I filled in the form carefully.	11979180	Aku mengisi formulir dengan cermat.
10713461	I filled out the form carefully.	11979180	Aku mengisi formulir dengan cermat.
10744227	I filled the form in carefully.	11979180	Aku mengisi formulir dengan cermat.
11979269	Yes, I see them.	11979272	Ya, saya melihat mereka.
11979273	Taxi, follow that car.	11979274	Taksi, ikuti mobil itu.
11979267	I'll have an ice cream and a Coca-Cola.	11979277	Saya pesan es krim dan Coca-Cola.
11712073	I fell in love with that lady.	11979278	Aku jatuh cinta dengan perempuan itu.
11442554	Let's have dinner!	11979279	Ayo kita makan malam!
10929106	This is my wife Anda.	11979498	Ini istri saya, Anda.
42148	It's secret.	8872679	Itu rahasia.
433821	It's a secret.	8872679	Itu rahasia.
708285	It is a secret.	8872679	Itu rahasia.
2743065	That's a secret.	8872679	Itu rahasia.
4910184	That is a secret.	8872679	Itu rahasia.
312826	She called me many a time.	11980363	Dia menelepon saya berkali-kali.
10004533	We're not like Tom and Mary.	11980367	Kami tidak seperti Tom dan Mary.
10032787	We aren't like Tom and Mary.	11980367	Kami tidak seperti Tom dan Mary.
73659	"I'm Japanese," the boy answered.	11980372	"Saya orang Jepang," jawab anak laki-laki itu.
281509	Japan is surrounded by sea.	1324921	Jepang dikelilingi laut.
259823	I cannot speak Japanese.	1560452	Saya tidak bisa bahasa Jepang.
1069888	I can't speak Japanese.	1560452	Saya tidak bisa bahasa Jepang.
259832	I couldn't speak Japanese.	1560452	Saya tidak bisa bahasa Jepang.
453392	I have to learn Japanese.	5268917	Aku harus belajar bahasa Jepang.
672796	I must learn Japanese.	5268917	Aku harus belajar bahasa Jepang.
3456442	Who can speak Japanese?	10590116	Siapa yang bisa berbahasa Jepang?
7964616	Do you like Japanese cuisine?	11227613	Apakah kamu suka masakan Jepang?
525267	"Tatoeba" means "for example" in Japanese.	986166	"Tatoeba" dalam Bahasa Jepang berarti "contohnya".
69722	You have to study Japanese harder.	940045	Kamu harus belajar bahasa Jepang lebih giat.
1421763	My father has recently returned to Japan.	1019718	Ayah baru saja kembali pulang ke Jepang.
319143	Father has recently come back to Japan.	1019718	Ayah baru saja kembali pulang ke Jepang.
277696	Do you know who the British Ambassador to Japan is?	774982	Apakah kamu tahu siapa duta besar Inggris untuk Jepang?
11979611	That's a transformer.	11980465	Itu trafo.
7386379	She turned on her computer.	11980504	Dia menyalakan komputernya.
7386378	He turned on his computer.	11980504	Dia menyalakan komputernya.
11980544	This is the novel he wrote.	11980559	Ini novel yang dia tulis.
2111837	Finish this.	11980884	Selesaikan ini.
9251147	That's not a toy.	11980478	Itu bukan mainan.
9251148	That isn't a toy.	11980478	Itu bukan mainan.
6846745	It's not a toy.	11980478	Itu bukan mainan.
7198737	It isn't a toy.	11980478	Itu bukan mainan.
2561847	He's just a friend.	11980885	Dia hanya teman.
11982707	I've always wanted to see Uranus.	11982708	Saya selalu ingin melihat Uranus.
7213475	Sami is bisexual.	11983250	Sami biseksual.
2111310	They're different.	11983251	Mereka berbeda.
10768576	They differ.	11983251	Mereka berbeda.
2111531	Something's changed.	11983258	Ada sesuatu yang berubah.
4496469	Something has changed.	11983258	Ada sesuatu yang berubah.
7497604	Taninna phoned.	11983311	Taninna menelepon.
27488	What's done cannot be undone.	11160271	Nasi sudah menjadi bubur.
1808280	What's done can't be undone.	11160271	Nasi sudah menjadi bubur.
6102762	There's no use crying over spilled milk.	11160271	Nasi sudah menjadi bubur.
23651	It is no use crying over spilt milk.	11160271	Nasi sudah menjadi bubur.
576622	What's done is done.	11160271	Nasi sudah menjadi bubur.
8056973	There is no use crying over spilt milk.	11160271	Nasi sudah menjadi bubur.
20094	What is done cannot be undone.	11160271	Nasi sudah menjadi bubur.
11984098	Why doesn't anyone want to be friends with me?	11984102	Mengapa tidak ada yang mau berteman denganku?
11984096	I like cold weather more than hot weather.	11984103	Aku lebih suka cuaca dingin daripada cuaca panas.
6358671	Tom swims here.	11984378	Tom berenang di sini.
2549310	I'm not sure yet.	4556326	Saya belum yakin.
17421	I believe you.	11134968	aku percaya kamu
11979611	That's a transformer.	11985144	Itu transformator.
319608	You have to clean your room.	3363282	Kamu harus membersihkan kamarmu.
55975	Is this your book?	4323167	Apa ini bukumu?
11984099	You're never going to see me again.	11985926	Kau tidak akan pernah melihatku lagi.
11766079	I live in Belgrade.	11985928	Saya tinggal di Beograd.
1712957	You bought an expensive coat.	11985929	Kamu membeli mantel yang mahal.
6611926	Time's up.	11986058	Waktu habis.
3423897	Welcome to Hell!	11655400	Selamat datang di neraka!
8546911	They found a giraffe carcass.	11986098	Mereka menemukan bangkai jerapah.
6101645	Layla initially thought the body was a deer carcass.	11986101	Awalnya Layla mengira mayat itu bangkai rusa.
11990035	I have a green apple.	11990062	Aku punya apel hijau.
11026963	He is sleeping in the car.	11658804	Dia tidur di dalam mobil.
11026415	She bit me.	11990110	Dia menggigitku.
8475593	He bit me.	11990110	Dia menggigitku.
6121105	Dance!	11992428	Menarilah!
3926889	You danced.	11468088	Kalian menari.
8748721	It's coconut.	11994013	Itu kelapa.
5296496	Daniel is making coconut juice.	11994015	Daniel sedang membuat jus kelapa.
11993948	Hey! Listen!	11994016	Hei! Dengarkan!
11992129	Tom sold bread.	11977800	Tom menjual roti.
11992131	Tom sold the bread.	11977800	Tom menjual roti.
11992066	They scare me.	11994032	Mereka membuatku takut.
11992009	Aramaic is still spoken in Kurdistan.	11994033	Bahasa Aram masih digunakan di Kurdistan.
11992084	It can't be eaten.	11994034	Itu tidak bisa dimakan.
11992100	She comes from Scotland.	11994035	Dia berasal dari Skotlandia.
11992062	Take her to the doctor, she's sick.	11994036	Bawa dia ke dokter, dia sedang sakit.
11992021	I live in Philadelphia.	11994037	Saya tinggal di Philadelphia.
11992134	"No!" is one of my favorite words.	11994038	"Tidak!" adalah salah satu kata favorit saya.
11992206	My granddaughter came to see me yesterday afternoon.	11994040	Cucu saya datang menemui saya kemarin sore.
11992157	You don't have a bike.	11994041	Kamu tidak punya sepeda.
11992442	Do not talk too much.	11994042	Jangan terlalu banyak bicara.
11992120	Yesterday there was an accident on the highway.	11994043	Kemarin ada kecelakaan di jalan raya.
11992609	You should've waited for Tom.	11994044	Kamu seharusnya menunggu Tom.
11992598	Would you mind if I kiss you?	11994045	Apa kau keberatan kalau aku menciummu?
11449430	Ziri disappeared in 2004.	11994058	Ziri menghilang pada tahun 2004.
3920949	Forget about him.	11994060	Lupakan dia.
4838269	Forget her.	11994060	Lupakan dia.
286516	Forget him.	11994060	Lupakan dia.
534727	Forget about her.	11994060	Lupakan dia.
11808389	Press Alt+F4.	11995035	Tekan Alt+F4.
8327942	That's milk.	11995041	Itu susu.
8326564	That is milk.	11995041	Itu susu.
11915290	I cry.	11817883	Aku menangis.
11905039	Take him to the doctor. He's sick.	11994036	Bawa dia ke dokter, dia sedang sakit.
6645839	Tom bought bread.	11995147	Tom membeli roti.
11992132	Tom bought the bread.	11995147	Tom membeli roti.
11175706	Are humans fish?	11995486	Apakah manusia itu lkan?
11995192	His eyes sparkled.	11995487	Matanya berbinar-binar.
11995138	The sun has appeared.	11995488	Matahari telah muncul.
11994653	He was drawing.	11995489	Dia sedang menggambar.
4350339	He is drawing.	11995489	Dia sedang menggambar.
7840171	She is drawing.	11995489	Dia sedang menggambar.
11167422	The boy is painting.	11995490	Anak laki-laki itu sedang melukis.
8982025	The boy is drawing.	11995491	Anak laki-laki itu sedang menggambar.
3065313	I love Mary.	11995493	Aku mencintai Mary.
1868465	Tom and Mary went outside.	11995494	Tom dan Mary pergi ke luar.
6225859	Tom says he didn't know Mary couldn't swim.	11995495	Tom bilang dia tidak tahu kalau Mary tidak bisa berenang.
6225860	Tom says he didn't know Mary wasn't able to swim.	11995495	Tom bilang dia tidak tahu kalau Mary tidak bisa berenang.
6225845	Tom said he didn't know Mary couldn't swim.	11995495	Tom bilang dia tidak tahu kalau Mary tidak bisa berenang.
6650361	Tom said that he didn't know that Mary couldn't swim.	11995495	Tom bilang dia tidak tahu kalau Mary tidak bisa berenang.
6654849	Tom said he didn't know that Mary couldn't swim.	11995495	Tom bilang dia tidak tahu kalau Mary tidak bisa berenang.
11995498	She was drawing.	11995489	Dia sedang menggambar.
8476700	He's panting.	11995499	Dia terengah-engah.
11995500	He's drawing.	11995489	Dia sedang menggambar.
5839932	I sell fruit.	11995750	Saya menjual buah-buahan.
5485087	Only three people were in the room.	12002220	Hanya ada tiga orang di ruang tersebut
7503150	I thought that Tom would be able to do that on October 20th.	12002222	Saya kira Tom akan bisa melakukan itu pada tanggal 20 Oktober
10648551	I didn't realize that what you were doing was helping me.	12002249	Saya tidak sadar bahwa apa yang sedang anda lakukan, membantu saya
5752428	That's changing, too.	12002252	Hal itu juga sedang berubah．
12005400	I travel with my family every year.	12005490	Saya bepergian dengan keluarga saya setiap tahun.
12005428	I don't know much about cars.	12005491	Saya tidak tahu banyak tentang mobil.
11918884	Some people like summer, while others like winter.	12005508	Ada yang menyukai musim panas, ada juga yang menyukai musim dingin.
12005496	I will go teach in Ukraine.	12005514	Saya akan mengajar di Ukraina.
55625	This isn't mine.	12005516	Ini bukan milikku.
5296445	This is not mine.	12005516	Ini bukan milikku.
12006828	I have never been there.	12006894	Saya belum pernah ke sana.
12006828	I have never been there.	12006895	Aku belum pernah ke sana.
12006874	My brother had a lot of German friends.	12006896	Kakak saya punya banyak teman dari Jerman.
2548687	I'm older than Tom.	12006897	Aku lebih tua daripada Tom.
9621172	I don't think we need to do this.	12006898	Saya rasa kita tidak usah melakukan ini.
10332265	That voice is inaudible.	12006899	Suara itu tidak terdengar.
417026	I made a doll for Ann.	12006901	Aku membuat boneka untuk Ann.
7398956	He often cries when he's drunk.	12006909	Dia sering menangis saat dia mabuk.
11980595	Tom's in that tent.	12006921	Tom ada di dalam tenda itu.
11979852	My brother Lou is in Budapest.	12006923	Kakak saya, Lou, sedang berada di Budapest.
12007052	Japanese is not taught in high school, so I study on my own.	12007064	Bahasa Jepang tidak diajarkan di SMA, jadi saya belajar sendiri.
6877210	You write, I read.	12007390	Anda menulis, saya membaca.
6877210	You write, I read.	12007391	Kamu menulis, aku membaca.
11939193	Time for bed!	12007544	Waktunya tidur!
300798	He was brought up by her grandmother.	11334743	Dia dibesarkan oleh neneknya.
8789051	Ta!	4701310	Makasih!
12010852	This candy is sweet.	12010856	Permen ini rasanya manis.
12010564	Dog chases cat, cat chases rat.	12010862	Anjing mengejar kucing, kucing mengejar tikus.
12006844	Is there a protector on the part that is spinning?	11248882	Apakah terdapat pelindung pada bagian yang berputar?
12006833	You can log in from your phone or from your computer.	12010879	Anda dapat masuk dari ponsel atau komputer Anda.
12008514	First I thought she was ill.	3479796	Pada awalnya aku mengira dia sakit.
12005107	At first, I thought she was ill.	3479796	Pada awalnya aku mengira dia sakit.
12009744	Clarity is more important than simplicity.	12010930	Kejelasan lebih penting daripada kesederhanaan.
12010972	Don't be pessimistic.	11071191	Jangan pesimis.
12011568	It is not important.	11281838	Itu tidak penting.
1514238	It isn't important.	11281838	Itu tidak penting.
2251157	That's not important.	11281838	Itu tidak penting.
3722171	It's of no importance.	11281838	Itu tidak penting.
2123582	It's safer.	12011588	Ini lebih aman.
12011567	It is safer.	12011588	Ini lebih aman.
12011063	Please don't go there. It is dangerous.	12011592	Tolong jangan pergi ke sana, tempat itu berbahaya.
12011598	I promise I won't lie.	12011607	Saya berjanji tidak akan berbohong.
12011614	Are there safety fences?	11248811	Apakah terdapat pagar pengaman?
12012773	I'm not a doll.	12006902	Aku bukan boneka.
8805813	I can't read your thoughts.	1032253	Aku tidak bisa membaca pikiranmu.
246229	I can't read your mind.	12012774	Saya tidak bisa membaca pikiran Anda.
8805813	I can't read your thoughts.	12012774	Saya tidak bisa membaca pikiran Anda.
12015680	Tom didn't see anything suspicious.	12016299	Tom tidak melihat sesuatu yang mencurigakan.
12016294	We'll find your car.	12016301	Kami akan menemukan mobil Anda.
12014541	Nobody's satisfied.	12016305	Tidak ada yang merasa puas.
12014657	The bag was not closed.	12016307	Tasnya tidak ditutup.
12014720	Next month, my little brother will turn 20.	12016308	Bulan depan, adik laki-laki saya akan berusia 20 tahun.
12015915	I work from nine to six.	12016312	Saya bekerja dari jam sembilan sampai jam enam.
12015919	My uncle doesn't have any arms.	12016314	Paman saya tidak punya lengan.
12016042	I like Pepsi better than Coke.	12016315	Saya lebih suka Pepsi daripada Coca-Cola.
12016154	That's a marker, not a pen.	12016316	Itu spidol, bukan pena.
11821458	They are the best.	11696449	Mereka yang terbaik.
11820853	They're the best.	11821457	Merekalah yang terbaik.
5541972	Tom was raised by his uncle.	12008995	Tom dibesarkan oleh pamannya.
8351305	Tom was brought up by his uncle.	12008995	Tom dibesarkan oleh pamannya.
477061	No.	11479328	Enggak.
7038403	It's made of steel.	12020833	Itu terbuat dari baja.
7038404	It is made of steel.	12020833	Itu terbuat dari baja.
12020343	Give us peas.	12020842	Beri kami kacang polong.
12019547	They ordered them.	12020845	Mereka memesannya.
924028	Don't forget to answer his letter.	924022	Jangan lupa membalas suratnya.
8121228	I did not see anything.	11872030	Aku tidak melihat apa-apa.
2269328	I didn't see a thing.	11872030	Aku tidak melihat apa-apa.
259872	I am pregnant.	11324925	Saya sedang hamil.
259872	I am pregnant.	11397644	Saya hamil.
281965	I'm expecting.	11324925	Saya sedang hamil.
281965	I'm expecting.	11397644	Saya hamil.
12027060	She'll find us.	12027479	Dia akan menemukan kita.
8477241	He'll find us.	12027479	Dia akan menemukan kita.
12026919	I live with my brother.	12027480	Saya tinggal bersama kakak saya.
12027108	They had breakfast in the kitchen.	12027481	Mereka sarapan di dapur.
12027260	Water boils at 212°F.	12027482	Air mendidih pada suhu 212°F.
12026655	Today is the last day of work.	12027483	Hari ini hari terakhir kerja.
11996876	It's now half past ten.	12027484	Sekarang sudah pukul setengah sebelas.
11996876	It's now half past ten.	12027485	Sekarang sudah jam setengah sebelas.
12026103	Mrs. Harris is very worried about her son's future.	12027486	Ibu Harris sangat mengkhawatirkan masa depan putranya.
11956844	Yuri pressed the button and held his breath.	12027493	Yuri menekan tombol itu dan menahan napasnya.
10741055	There are many fish in the sea.	12027532	Ada banyak ikan di dalam laut.
11440905	Ziri spent the majority of his time in Tigzirt.	12027612	Ziri menghabiskan sebagian besar waktunya di Tigzirt.
10204442	Ziri disappeared.	12027618	Ziri menghilang.
10208172	Ziri has disappeared.	12027618	Ziri menghilang.
10897452	Ziri vanished.	12027618	Ziri menghilang.
12024380	Did you see something suspicious?	12027620	Apakah Anda melihat sesuatu yang mencurigakan?
12000604	This insect is so tiny.	12027621	Serangga ini sangat kecil.
12027142	The bathroom door is locked.	12027625	Pintu kamar mandi terkunci.